,Mean (CV),Median (CV),Mean (RCIW_1),Mean (RCIW_2),Median (RCIW_3),Mean (RMAD),Median (RMAD)
Mean (CV),0.0,-0.15130341306100512,-0.015587207739854878,-0.09217952163396936,-0.12174146734748724,0.07336737436173071,-0.030905670518677774
Median (CV),0.15130341306100512,0.0,0.15076592313894113,0.10024187046492879,0.04192421392098898,0.18570276807309863,0.08546089760816984
Mean (RCIW_1),0.015587207739854878,-0.15076592313894113,0.0,-0.06208008599838753,-0.11636656812684762,0.07578607901101854,-0.041655468959957004
Mean (RCIW_2),0.09217952163396936,-0.10024187046492879,0.06208008599838753,0.0,-0.06638000537489921,0.15775329212577263,0.011018543402311207
Median (RCIW_3),0.12174146734748724,-0.04192421392098898,0.11636656812684762,0.06638000537489921,0.0,0.15990325181402848,0.04407417360924483
Mean (RMAD),-0.07336737436173071,-0.18570276807309863,-0.07578607901101854,-0.15775329212577263,-0.15990325181402848,0.0,-0.059123891427035745
Median (RMAD),0.030905670518677774,-0.08546089760816984,0.041655468959957004,-0.011018543402311207,-0.04407417360924483,0.059123891427035745,0.0
