,Mean (CV),Median (CV),Mean (RCIW_1),Mean (RCIW_2),Median (RCIW_3),Mean (RMAD),Median (RMAD)
Mean (CV),0.0,0.006530612244897959,-0.004081632653061225,-0.004081632653061225,0.0032653061224489797,-0.0032653061224489797,0.00816326530612245
Median (CV),-0.006530612244897959,0.0,-0.00816326530612245,-0.011428571428571429,-0.0008163265306122449,-0.009795918367346938,0.0016326530612244899
Mean (RCIW_1),0.004081632653061225,0.00816326530612245,0.0,-0.0008163265306122449,0.006530612244897959,0.0008163265306122449,0.009795918367346938
Mean (RCIW_2),0.004081632653061225,0.011428571428571429,0.0008163265306122449,0.0,0.009795918367346938,0.0008163265306122449,0.013061224489795919
Median (RCIW_3),-0.0032653061224489797,0.0008163265306122449,-0.006530612244897959,-0.009795918367346938,0.0,-0.006530612244897959,0.0024489795918367346
Mean (RMAD),0.0032653061224489797,0.009795918367346938,-0.0008163265306122449,-0.0008163265306122449,0.006530612244897959,0.0,0.011428571428571429
Median (RMAD),-0.00816326530612245,-0.0016326530612244899,-0.009795918367346938,-0.013061224489795919,-0.0024489795918367346,-0.011428571428571429,0.0
