File,Instability Functions,Execution Time
laaber_byte-buddy.csv,"(<function cv at 0x7fddcef3fe20>, <function mean at 0x7fdf1ab8a7a0>, <function ci_bootstrap_mean_p at 0x7fddcecebc70>)",61.70877647399902
laaber_byte-buddy.csv,"(<function cv at 0x7fddcef3fe20>, <function median at 0x7fdf18bb4ca0>, <function ci_bootstrap_median_p at 0x7fddcecebd90>)",159.19638347625732
laaber_byte-buddy.csv,"(<function rmad at 0x7fddcecebb50>, <function mean at 0x7fdf1ab8a7a0>, <function ci_bootstrap_mean_p at 0x7fddcecebc70>)",62.87207651138306
laaber_byte-buddy.csv,"(<function rmad at 0x7fddcecebb50>, <function median at 0x7fdf18bb4ca0>, <function ci_bootstrap_median_p at 0x7fddcecebd90>)",158.88137936592102
laaber_byte-buddy.csv,"(<function rciw_mean_p at 0x7fddcecebbe0>, <function mean at 0x7fdf1ab8a7a0>, <function ci_bootstrap_mean_p at 0x7fddcecebc70>)",116.25600337982178
laaber_byte-buddy.csv,"(<function rciw_mean_t at 0x7fddcecebe20>, <function mean at 0x7fdf1ab8a7a0>, <function ci_bootstrap_mean_t at 0x7fddcecebeb0>)",1482.7477550506592
laaber_byte-buddy.csv,"(<function rciw_median_p at 0x7fddcecebd00>, <function median at 0x7fdf18bb4ca0>, <function ci_bootstrap_median_p at 0x7fddcecebd90>)",213.94266438484192
laaber_jctools.csv,"(<function cv at 0x7fddcef3fe20>, <function mean at 0x7fdf1ab8a7a0>, <function ci_bootstrap_mean_p at 0x7fddcecebc70>)",75.39188575744629
laaber_jctools.csv,"(<function cv at 0x7fddcef3fe20>, <function median at 0x7fdf18bb4ca0>, <function ci_bootstrap_median_p at 0x7fddcecebd90>)",170.74531078338623
laaber_jctools.csv,"(<function rmad at 0x7fddcecebb50>, <function mean at 0x7fdf1ab8a7a0>, <function ci_bootstrap_mean_p at 0x7fddcecebc70>)",75.46087193489075
laaber_jctools.csv,"(<function rmad at 0x7fddcecebb50>, <function median at 0x7fdf18bb4ca0>, <function ci_bootstrap_median_p at 0x7fddcecebd90>)",170.71053862571716
laaber_jctools.csv,"(<function rciw_mean_p at 0x7fddcecebbe0>, <function mean at 0x7fdf1ab8a7a0>, <function ci_bootstrap_mean_p at 0x7fddcecebc70>)",132.57764267921448
laaber_jctools.csv,"(<function rciw_mean_t at 0x7fddcecebe20>, <function mean at 0x7fdf1ab8a7a0>, <function ci_bootstrap_mean_t at 0x7fddcecebeb0>)",1464.9198248386383
laaber_jctools.csv,"(<function rciw_median_p at 0x7fddcecebd00>, <function median at 0x7fdf18bb4ca0>, <function ci_bootstrap_median_p at 0x7fddcecebd90>)",227.42983889579773
