m_id,n,ns_per_op,it_setup,fork_setup,it_pos,fork_pos,b_name
0,21502.0,64.1537066319412,100,5,1,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
1,23559.0,38.102551042064604,100,5,2,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
2,21936.0,38.13256746900073,100,5,3,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
3,21931.0,37.6322557110939,100,5,4,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
4,21936.0,38.908825674690014,100,5,5,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
5,21761.0,37.474886264418004,100,5,6,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
6,21946.0,37.07354415383214,100,5,7,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
7,21946.0,36.81541055317597,100,5,8,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
8,21944.0,36.75382792562887,100,5,9,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
9,21938.0,36.82468775640441,100,5,10,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
10,21939.0,36.780254341583486,100,5,11,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
11,21950.0,37.757539863325746,100,5,12,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
12,21949.0,37.41769556699622,100,5,13,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
13,21943.0,39.250193683634876,100,5,14,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
14,21943.0,37.24385908945905,100,5,15,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
15,21934.0,36.698459013403856,100,5,16,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
16,21940.0,36.81417502278944,100,5,17,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
17,21943.0,36.855534794695345,100,5,18,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
18,21806.0,37.66101073099148,100,5,19,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
19,21942.0,36.854115395132624,100,5,20,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
20,21939.0,38.842153243083104,100,5,21,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
21,21939.0,37.02939969916588,100,5,22,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
22,21941.0,37.04607811859077,100,5,23,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
23,21943.0,36.84683042428109,100,5,24,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
24,21942.0,37.4517819706499,100,5,25,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
25,21948.0,36.95462001093494,100,5,26,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
26,21877.0,38.054029345888374,100,5,27,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
27,21940.0,37.0298997265269,100,5,28,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
28,21949.0,39.075037587133814,100,5,29,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
29,21947.0,37.130496195379784,100,5,30,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
30,21946.0,37.62111546523285,100,5,31,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
31,21941.0,36.965088191057845,100,5,32,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
32,21944.0,37.393592781625955,100,5,33,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
33,21857.0,40.889326074026634,100,5,34,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
34,21807.0,37.107396707479246,100,5,35,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
35,21940.0,36.957064721969004,100,5,36,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
36,21946.0,37.08174610407363,100,5,37,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
37,21946.0,36.85541784379843,100,5,38,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
38,21938.0,36.87861245327742,100,5,39,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
39,21941.0,37.11467116357504,100,5,40,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
40,21939.0,37.38442955467433,100,5,41,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
41,21759.0,39.363619651638416,100,5,42,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
42,21949.0,37.084240739897034,100,5,43,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
43,21944.0,36.83772329566168,100,5,44,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
44,21953.0,37.40969343597686,100,5,45,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
45,21946.0,38.912330265196395,100,5,46,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
46,21937.0,36.85645256871952,100,5,47,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
47,21945.0,36.66598313966736,100,5,48,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
48,21944.0,36.825100255195046,100,5,49,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
49,21945.0,37.09842788790157,100,5,50,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
50,21940.0,36.8137192342753,100,5,51,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
51,21941.0,37.45526639624448,100,5,52,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
52,21933.0,36.71431176765605,100,5,53,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
53,21945.0,37.34777853725222,100,5,54,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
54,21947.0,37.50275664099876,100,5,55,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
55,21946.0,36.67283331814454,100,5,56,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
56,21941.0,36.934825213071406,100,5,57,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
57,21944.0,36.61324279985417,100,5,58,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
58,21935.0,36.70426259402781,100,5,59,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
59,21940.0,37.08928896991795,100,5,60,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
60,21944.0,36.497493620123954,100,5,61,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
61,21943.0,38.773504078749504,100,5,62,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
62,21939.0,36.96449245635626,100,5,63,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
63,21946.0,37.15501685956439,100,5,64,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
64,21943.0,36.67775600419269,100,5,65,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
65,21940.0,36.86659070191431,100,5,66,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
66,21943.0,36.64717677619287,100,5,67,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
67,21946.0,38.75822473343662,100,5,68,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
68,21943.0,37.18279177869936,100,5,69,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
69,21948.0,36.96874430472025,100,5,70,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
70,21938.0,36.66742638344426,100,5,71,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
71,21946.0,37.11027066435796,100,5,72,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
72,21952.0,37.568740889212826,100,5,73,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
73,21806.0,37.787076951297806,100,5,74,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
74,21949.0,36.9476513736389,100,5,75,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
75,21937.0,36.94210694260838,100,5,76,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
76,21945.0,37.086899065846424,100,5,77,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
77,21939.0,36.97506723187018,100,5,78,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
78,21949.0,37.36033532279376,100,5,79,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
79,21944.0,36.67932008749544,100,5,80,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
80,21937.0,37.28951087204268,100,5,81,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
81,21943.0,36.74720867702684,100,5,82,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
82,21938.0,36.81178776552102,100,5,83,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
83,21947.0,38.662550690299355,100,5,84,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
84,21950.0,37.17972665148064,100,5,85,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
85,21935.0,36.94716206975154,100,5,86,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
86,21936.0,37.19716447848286,100,5,87,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
87,21938.0,39.443294739721026,100,5,88,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
88,21950.0,36.953348519362194,100,5,89,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
89,21945.0,37.003873319662794,100,5,90,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
90,21944.0,36.703700328107914,100,5,91,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
91,21945.0,36.90075187969925,100,5,92,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
92,21943.0,37.31021282413526,100,5,93,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
93,21939.0,37.252062537034504,100,5,94,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
94,21949.0,37.577110574513654,100,5,95,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
95,21941.0,39.49191012260152,100,5,96,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
96,21946.0,37.0192290166773,100,5,97,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
97,21933.0,37.20289062143802,100,5,98,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
98,21937.0,39.17723480877057,100,5,99,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
99,21949.0,36.8286937901499,100,5,100,1,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
100,22776.0,54.38233227959255,100,5,1,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
101,22521.0,38.59184760889836,100,5,2,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
102,21114.0,43.08728805531875,100,5,3,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
103,21068.0,38.27795709132334,100,5,4,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
104,21051.0,35.969360125409715,100,5,5,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
105,21033.0,35.88175723862503,100,5,6,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
106,21037.0,36.476683937823836,100,5,7,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
107,21036.0,36.148887621220766,100,5,8,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
108,21041.0,36.139394515469796,100,5,9,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
109,21035.0,35.97451865937724,100,5,10,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
110,21042.0,35.95527991635776,100,5,11,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
111,21045.0,37.70577334283678,100,5,12,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
112,21038.0,36.017967487403745,100,5,13,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
113,21047.0,36.0154416306362,100,5,14,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
114,21041.0,36.22836367092818,100,5,15,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
115,21028.0,35.74429332318813,100,5,16,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
116,21036.0,36.56160867084998,100,5,17,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
117,21037.0,35.80163521414651,100,5,18,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
118,21684.0,36.247924737133374,100,5,19,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
119,21095.0,38.05650628110927,100,5,20,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
120,21051.0,35.872975155574565,100,5,21,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
121,21049.0,36.15796474891919,100,5,22,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
122,21043.0,38.16589839851733,100,5,23,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
123,20917.0,39.62709757613425,100,5,24,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
124,21043.0,43.11894691821509,100,5,25,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
125,21038.0,38.12914725734386,100,5,26,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
126,21042.0,38.29488641764091,100,5,27,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
127,21058.0,38.37315984423973,100,5,28,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
128,21043.0,37.83681034073089,100,5,29,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
129,21045.0,37.69341886433833,100,5,30,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
130,21046.0,35.81336120878077,100,5,31,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
131,21039.0,36.20343172204002,100,5,32,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
132,20914.0,37.149947403653066,100,5,33,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
133,21033.0,36.24404507202967,100,5,34,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
134,20951.0,37.630566560068736,100,5,35,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
135,21072.0,37.56634396355353,100,5,36,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
136,21041.0,35.698113207547166,100,5,37,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
137,21037.0,36.056662071588164,100,5,38,2,jenetics#io.jenetics.util.ThreadIDPerf.getThreadId#
