File,Instability Functions,Execution Time
laaber_byte-buddy.csv,"(<function cv at 0x7f35037369e0>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_p at 0x7f350337a830>)",3.836458683013916
laaber_byte-buddy.csv,"(<function cv at 0x7f35037369e0>, <function median at 0x7f365014f6d0>, <function ci_bootstrap_median_p at 0x7f350337a950>)",6.60621976852417
laaber_byte-buddy.csv,"(<function rmad at 0x7f350337a710>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_p at 0x7f350337a830>)",3.8981943130493164
laaber_byte-buddy.csv,"(<function rmad at 0x7f350337a710>, <function median at 0x7f365014f6d0>, <function ci_bootstrap_median_p at 0x7f350337a950>)",6.60922384262085
laaber_byte-buddy.csv,"(<function rciw_mean_p at 0x7f350337a7a0>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_p at 0x7f350337a830>)",6.74923038482666
laaber_byte-buddy.csv,"(<function rciw_mean_t at 0x7f350337a9e0>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_t at 0x7f350337aa70>)",43.69621968269348
laaber_byte-buddy.csv,"(<function rciw_median_p at 0x7f350337a8c0>, <function median at 0x7f365014f6d0>, <function ci_bootstrap_median_p at 0x7f350337a950>)",9.512203216552734
laaber_jctools.csv,"(<function cv at 0x7f35037369e0>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_p at 0x7f350337a830>)",9.32429552078247
laaber_jctools.csv,"(<function cv at 0x7f35037369e0>, <function median at 0x7f365014f6d0>, <function ci_bootstrap_median_p at 0x7f350337a950>)",15.72610855102539
laaber_jctools.csv,"(<function rmad at 0x7f350337a710>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_p at 0x7f350337a830>)",8.871437072753906
laaber_jctools.csv,"(<function rmad at 0x7f350337a710>, <function median at 0x7f365014f6d0>, <function ci_bootstrap_median_p at 0x7f350337a950>)",15.738298416137695
laaber_jctools.csv,"(<function rciw_mean_p at 0x7f350337a7a0>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_p at 0x7f350337a830>)",15.597015857696533
laaber_jctools.csv,"(<function rciw_mean_t at 0x7f350337a9e0>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_t at 0x7f350337aa70>)",87.31088900566101
laaber_jctools.csv,"(<function rciw_median_p at 0x7f350337a8c0>, <function median at 0x7f365014f6d0>, <function ci_bootstrap_median_p at 0x7f350337a950>)",21.559300422668457
laaber_jenetics.csv,"(<function cv at 0x7f35037369e0>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_p at 0x7f350337a830>)",4.022226572036743
laaber_jenetics.csv,"(<function cv at 0x7f35037369e0>, <function median at 0x7f365014f6d0>, <function ci_bootstrap_median_p at 0x7f350337a950>)",6.694082021713257
laaber_jenetics.csv,"(<function rmad at 0x7f350337a710>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_p at 0x7f350337a830>)",3.8697350025177
laaber_jenetics.csv,"(<function rmad at 0x7f350337a710>, <function median at 0x7f365014f6d0>, <function ci_bootstrap_median_p at 0x7f350337a950>)",6.579456567764282
laaber_jenetics.csv,"(<function rciw_mean_p at 0x7f350337a7a0>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_p at 0x7f350337a830>)",6.85770320892334
laaber_jenetics.csv,"(<function rciw_mean_t at 0x7f350337a9e0>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_t at 0x7f350337aa70>)",42.708481311798096
laaber_jenetics.csv,"(<function rciw_median_p at 0x7f350337a8c0>, <function median at 0x7f365014f6d0>, <function ci_bootstrap_median_p at 0x7f350337a950>)",9.484776020050049
laaber_jmh-core-benchmarks.csv,"(<function cv at 0x7f35037369e0>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_p at 0x7f350337a830>)",6.990434169769287
laaber_jmh-core-benchmarks.csv,"(<function cv at 0x7f35037369e0>, <function median at 0x7f365014f6d0>, <function ci_bootstrap_median_p at 0x7f350337a950>)",13.146230220794678
laaber_jmh-core-benchmarks.csv,"(<function rmad at 0x7f350337a710>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_p at 0x7f350337a830>)",7.018506288528442
laaber_jmh-core-benchmarks.csv,"(<function rmad at 0x7f350337a710>, <function median at 0x7f365014f6d0>, <function ci_bootstrap_median_p at 0x7f350337a950>)",12.572551965713501
