Project,Statistic,p-Value
laaber_byte-buddy,5.1655822276759435,0.5227583017492083
laaber_jctools,4.339722686536932,0.6308058104092829
laaber_jenetics,4.278473196062981,0.6390479368828885
laaber_jmh-core-benchmarks,8.512476555373597,0.20290877765777865
laaber_jmh-jdk-microbenchmarks,175.95812448015883,2.447818708531365e-35
laaber_protostuff,11.1377878160931,0.08421014777920977
laaber_rxjava,109.95966755467406,2.0784201896733434e-21
laaber_squidlib,21.283230683026325,0.001631527472843883
laaber_zipkin,5.594749354658804,0.4700797305114812
