Project,Method,Max Time in s,Max Time in h,Min Time in s,Min Time in h,Time Saved,Time Saved %,Fraction of leq 0.01 change,Fraction of leq 0.03 change,CI Lower Dev,CI Upper Dev
laaber_jmh-jdk-microbenchmarks,cv__mean__ci_bootstrap_mean_p,691000,191.94444444444443,473321,131.47805555555556,217679,0.3150202604920405,0.7018813314037626,0.7199710564399421,40.14169254702638,418.3797876655665
laaber_jmh-jdk-microbenchmarks,cv__median__ci_bootstrap_median_p,691000,191.94444444444443,473321,131.47805555555556,217679,0.3150202604920405,0.7026049204052098,0.7185238784370478,426.4178113110209,423.3232493633312
laaber_jmh-jdk-microbenchmarks,rciw_mean_p__mean__ci_bootstrap_mean_p,691000,191.94444444444443,486594,135.165,204406,0.29581186685962374,0.8024602026049205,0.8335745296671491,40.21783752863748,417.86158706404746
laaber_jmh-jdk-microbenchmarks,rciw_mean_t__mean__ci_bootstrap_mean_t,691000,191.94444444444443,556832,154.67555555555555,134168,0.19416497829232995,0.934876989869754,0.9544138929088278,0.7566241239496027,0.7452267785448983
laaber_jmh-jdk-microbenchmarks,rciw_median_p__median__ci_bootstrap_median_p,691000,191.94444444444443,487367,135.37972222222223,203633,0.2946931982633864,0.808972503617945,0.8386396526772794,422.2013536379019,421.8991363930986
laaber_jmh-jdk-microbenchmarks,rmad__mean__ci_bootstrap_mean_p,691000,191.94444444444443,124787,34.66305555555555,566213,0.819410998552822,0.20188133140376266,0.30101302460202606,40.14169254702638,418.3797876655665
laaber_jmh-jdk-microbenchmarks,rmad__median__ci_bootstrap_median_p,691000,191.94444444444443,124787,34.66305555555555,566213,0.819410998552822,0.32127351664254705,0.4319826338639653,432.6942138204113,423.3232493633312
