,Mean (CV),Median (CV),Mean (RCIW_1),Mean (RCIW_2),Median (RCIW_3),Mean (RMAD),Median (RMAD)
Mean (CV),0.0,0.015608740894901144,-0.007284079084287201,-0.012486992715920915,0.009365244536940686,-0.02081165452653486,0.011446409989594173
Median (CV),-0.015608740894901144,0.0,-0.019771071800208116,-0.03225806451612903,-0.006243496357960458,-0.030176899063475548,-0.005202913631633715
Mean (RCIW_1),0.007284079084287201,0.019771071800208116,0.0,-0.009365244536940686,0.019771071800208116,-0.01664932362122789,0.015608740894901144
Mean (RCIW_2),0.012486992715920915,0.03225806451612903,0.009365244536940686,0.0,0.03225806451612903,0.0,0.030176899063475548
Median (RCIW_3),-0.009365244536940686,0.006243496357960458,-0.019771071800208116,-0.03225806451612903,0.0,-0.02809573361082206,-0.003121748178980229
Mean (RMAD),0.02081165452653486,0.030176899063475548,0.01664932362122789,0.0,0.02809573361082206,0.0,0.02809573361082206
Median (RMAD),-0.011446409989594173,0.005202913631633715,-0.015608740894901144,-0.030176899063475548,0.003121748178980229,-0.02809573361082206,0.0
