,Mean (CV),Median (CV),Mean (RCIW_1),Mean (RCIW_2),Median (RCIW_3),Mean (RMAD),Median (RMAD)
Mean (CV),0.0,-0.016608457987387075,0.18431688687549702,0.3127655916539142,0.20121633763423485,-0.3155291117308967,-0.2701172293843164
Median (CV),0.016608457987387075,0.0,0.19510791943813488,0.3199857358866987,0.2128177759525761,-0.2977718701722689,-0.25266981311460074
Mean (RCIW_1),-0.18431688687549702,-0.19510791943813488,0.0,0.15434220142410282,0.02623794946688788,-0.5329809020046912,-0.4688768347276484
Mean (RCIW_2),-0.3127655916539142,-0.3199857358866987,-0.15434220142410282,0.0,-0.11714737173992415,-0.6689443887906426,-0.5967593489780929
Median (RCIW_3),-0.20121633763423485,-0.2128177759525761,-0.02623794946688788,0.11714737173992415,0.0,-0.5321783937563522,-0.4695900403927127
Mean (RMAD),0.3155291117308967,0.2977718701722689,0.5329809020046912,0.6689443887906426,0.5321783937563522,0.0,0.032070562405799447
Median (RMAD),0.2701172293843164,0.25266981311460074,0.4688768347276484,0.5967593489780929,0.4695900403927127,-0.032070562405799447,0.0
