,Mean (CV),Median (CV),Mean (RCIW_1),Mean (RCIW_2),Median (RCIW_3),Mean (RMAD),Median (RMAD)
Mean (CV),0.0,-0.009861932938856016,0.1564760026298488,0.23076923076923078,0.15450361604207757,-0.4155161078238001,-0.3596318211702827
Median (CV),0.009861932938856016,0.0,0.15976331360946747,0.23076923076923078,0.1564760026298488,-0.3898750821827745,-0.3405654174884944
Mean (RCIW_1),-0.1564760026298488,-0.15976331360946747,0.0,0.07692307692307693,-0.0019723865877712033,-0.5667324128862591,-0.4806048652202498
Mean (RCIW_2),-0.23076923076923078,-0.23076923076923078,-0.07692307692307693,0.0,-0.07692307692307693,-0.6410256410256411,-0.5384615384615384
Median (RCIW_3),-0.15450361604207757,-0.1564760026298488,0.0019723865877712033,0.07692307692307693,0.0,-0.5634451019066403,-0.4720578566732413
Mean (RMAD),0.4155161078238001,0.3898750821827745,0.5667324128862591,0.6410256410256411,0.5634451019066403,0.0,-0.023011176857330704
Median (RMAD),0.3596318211702827,0.3405654174884944,0.4806048652202498,0.5384615384615384,0.4720578566732413,0.023011176857330704,0.0
