Project,Method,Max Time in s,Max Time in h,Min Time in s,Min Time in h,Time Saved,Time Saved %,Fraction of leq 0.01 change,Fraction of leq 0.03 change,CI Lower Dev,CI Upper Dev
laaber_jctools,cv__mean__ci_bootstrap_mean_p,74000,20.555555555555554,64667,17.963055555555556,9333,0.12612162162162163,0.8986486486486487,0.9256756756756757,0.4341894976098769,0.4305275526201005
laaber_jctools,cv__median__ci_bootstrap_median_p,74000,20.555555555555554,64667,17.963055555555556,9333,0.12612162162162163,0.8918918918918919,0.918918918918919,0.4521827794772909,0.4462483339899421
laaber_jctools,rciw_mean_p__mean__ci_bootstrap_mean_p,74000,20.555555555555554,63423,17.6175,10577,0.14293243243243242,0.9256756756756757,0.9527027027027027,0.2554528446503015,0.2554619115519057
laaber_jctools,rciw_mean_t__mean__ci_bootstrap_mean_t,74000,20.555555555555554,65675,18.243055555555554,8325,0.1125,0.9662162162162162,0.9797297297297297,0.1277425002242786,0.1215201638377159
laaber_jctools,rciw_median_p__median__ci_bootstrap_median_p,74000,20.555555555555554,63436,17.621111111111112,10564,0.14275675675675675,0.9459459459459459,0.9594594594594594,0.25969874082221,0.2504487891532261
laaber_jctools,rmad__mean__ci_bootstrap_mean_p,74000,20.555555555555554,25209,7.0024999999999995,48791,0.6593378378378378,0.3581081081081081,0.4797297297297297,2.414232660775448,2.414872640985224
laaber_jctools,rmad__median__ci_bootstrap_median_p,74000,20.555555555555554,25209,7.0024999999999995,48791,0.6593378378378378,0.4864864864864865,0.6081081081081081,2.626918242281555,2.3822147545334453
