m_id,n,ns_per_op,bed,iterations,sr,ir,b_name
44,181104,6580.0,1s,1,1,3,BenchmarkParseLiteralStringValid/1kValid
45,178,6708567.0,1s,1,1,3,BenchmarkParseLiteralStringValid/1MValid
46,25297287,47.43,1s,1,1,3,BenchmarkParseLiteralStringValid/10ValidUtf8
47,428858,2792.0,1s,1,1,3,BenchmarkParseLiteralStringValid/1kValidUtf8
48,6852697,173.9,1s,1,1,3,BenchmarkParseBasicStringWithUnicode/4
49,1622724,755.0,1s,1,1,3,BenchmarkParseBasicStringWithUnicode/8
50,56499313,21.29,1s,1,1,3,BenchmarkParseBasicStringsEasy/1
51,71611483,16.55,1s,1,1,3,BenchmarkParseBasicStringsEasy/4
52,51717915,23.02,1s,1,1,3,BenchmarkParseBasicStringsEasy/8
53,32304633,37.07,1s,1,1,3,BenchmarkParseBasicStringsEasy/16
54,23115134,51.06,1s,1,1,3,BenchmarkParseBasicStringsEasy/21
55,18,67584916.0,1s,1,1,3,BenchmarkUnmarshalDataset/config
56,4,286258525.0,1s,1,1,3,BenchmarkUnmarshalDataset/canada
57,21,56911158.0,1s,1,1,3,BenchmarkUnmarshalDataset/citm_catalog
58,33,46969420.0,1s,1,1,3,BenchmarkUnmarshalDataset/twitter
59,4,274977122.0,1s,1,1,3,BenchmarkUnmarshalDataset/code
60,1962,630924.0,1s,1,1,3,BenchmarkUnmarshalDataset/example
61,1254561,935.5,1s,1,1,3,BenchmarkUnmarshal/SimpleDocument/struct
62,364616,3372.0,1s,1,1,3,BenchmarkUnmarshal/SimpleDocument/map
63,17426,69007.0,1s,1,1,3,BenchmarkUnmarshal/ReferenceFile/struct
64,10000,106379.0,1s,1,1,3,BenchmarkUnmarshal/ReferenceFile/map
65,29373,51614.0,1s,1,1,3,BenchmarkUnmarshal/HugoFrontMatter
66,2105324,567.4,1s,1,1,3,BenchmarkMarshal/SimpleDocument/struct
67,1288410,967.9,1s,1,1,3,BenchmarkMarshal/SimpleDocument/map
68,9446,137839.0,1s,1,1,3,BenchmarkMarshal/ReferenceFile/struct
69,7880,183889.0,1s,1,1,3,BenchmarkMarshal/ReferenceFile/map
70,37012,38790.0,1s,1,1,3,BenchmarkMarshal/HugoFrontMatter
71,180,6670883.0,1s,1,1,3,BenchmarkScanComments/1MValid
72,48255058,24.94,1s,1,1,3,BenchmarkScanComments/10ValidUtf8
73,426398,2787.0,1s,1,1,3,BenchmarkScanComments/1kValidUtf8
74,228,5241841.0,1s,1,1,3,BenchmarkScanComments/1MValidUtf8
75,30576434,39.2,1s,1,1,3,BenchmarkScanComments/10Valid
76,181474,6537.0,1s,1,1,3,BenchmarkScanComments/1kValid
77,223,5343336.0,1s,1,1,3,BenchmarkParseLiteralStringValid/1MValidUtf8
78,15758511,76.1,1s,1,1,3,BenchmarkParseLiteralStringValid/10Valid
79,356360,3358.0,1s,1,1,3,BenchmarkParseLiteralStringValid/1kValid
80,348,3442105.0,1s,1,1,3,BenchmarkParseLiteralStringValid/1MValid
81,24114216,49.41,1s,1,1,3,BenchmarkParseLiteralStringValid/10ValidUtf8
82,230476,5226.0,1s,1,1,3,BenchmarkParseLiteralStringValid/1kValidUtf8
83,2512552,485.1,1s,1,1,3,BenchmarkParseBasicStringWithUnicode/4
84,3909043,310.7,1s,1,1,3,BenchmarkParseBasicStringWithUnicode/8
85,55802574,21.42,1s,1,1,3,BenchmarkParseBasicStringsEasy/1
86,37242978,32.07,1s,1,1,3,BenchmarkParseBasicStringsEasy/4
87,51706432,23.37,1s,1,1,3,BenchmarkParseBasicStringsEasy/8
88,17056546,69.74,1s,1,1,3,BenchmarkParseBasicStringsEasy/16
89,23402887,50.87,1s,1,1,3,BenchmarkParseBasicStringsEasy/21
90,19,68675922.0,1s,1,1,3,BenchmarkUnmarshalDataset/config
91,7,149983042.0,1s,1,1,3,BenchmarkUnmarshalDataset/canada
92,22,54512407.0,1s,1,1,3,BenchmarkUnmarshalDataset/citm_catalog
93,31,43926225.0,1s,1,1,3,BenchmarkUnmarshalDataset/twitter
94,4,279940799.0,1s,1,1,3,BenchmarkUnmarshalDataset/code
95,1936,616544.0,1s,1,1,3,BenchmarkUnmarshalDataset/example
96,1203945,921.0,1s,1,1,3,BenchmarkUnmarshal/SimpleDocument/struct
97,377605,3363.0,1s,1,1,3,BenchmarkUnmarshal/SimpleDocument/map
98,17571,68814.0,1s,1,1,3,BenchmarkUnmarshal/ReferenceFile/struct
99,5976,239392.0,1s,1,1,3,BenchmarkUnmarshal/ReferenceFile/map
100,70227,16939.0,1s,1,1,3,BenchmarkUnmarshal/HugoFrontMatter
101,890944,1421.0,1s,1,1,3,BenchmarkMarshal/SimpleDocument/struct
102,725929,2119.0,1s,1,1,3,BenchmarkMarshal/SimpleDocument/map
103,10000,132627.0,1s,1,1,3,BenchmarkMarshal/ReferenceFile/struct
104,16089,75902.0,1s,1,1,3,BenchmarkMarshal/ReferenceFile/map
105,94495,12811.0,1s,1,1,3,BenchmarkMarshal/HugoFrontMatter
106,360,6614645.0,2s,1,1,3,BenchmarkScanComments/1MValid
107,95720384,24.87,2s,1,1,3,BenchmarkScanComments/10ValidUtf8
108,470827,5183.0,2s,1,1,3,BenchmarkScanComments/1kValidUtf8
109,837,2855332.0,2s,1,1,3,BenchmarkScanComments/1MValidUtf8
110,61175185,39.21,2s,1,1,3,BenchmarkScanComments/10Valid
111,711690,3362.0,2s,1,1,3,BenchmarkScanComments/1kValid
112,840,2853756.0,2s,1,1,3,BenchmarkParseLiteralStringValid/1MValidUtf8
113,61516975,38.9,2s,1,1,3,BenchmarkParseLiteralStringValid/10Valid
114,712909,3361.0,2s,1,1,3,BenchmarkParseLiteralStringValid/1kValid
115,696,3441812.0,2s,1,1,3,BenchmarkParseLiteralStringValid/1MValid
116,93747033,25.52,2s,1,1,3,BenchmarkParseLiteralStringValid/10ValidUtf8
117,455132,5216.0,2s,1,1,3,BenchmarkParseLiteralStringValid/1kValidUtf8
118,13729477,176.6,2s,1,1,3,BenchmarkParseBasicStringWithUnicode/4
119,7787265,308.0,2s,1,1,3,BenchmarkParseBasicStringWithUnicode/8
120,100000000,21.37,2s,1,1,3,BenchmarkParseBasicStringsEasy/1
121,75827409,32.25,2s,1,1,3,BenchmarkParseBasicStringsEasy/4
122,100000000,23.18,2s,1,1,3,BenchmarkParseBasicStringsEasy/8
123,64213338,36.99,2s,1,1,3,BenchmarkParseBasicStringsEasy/16
124,46264520,51.01,2s,1,1,3,BenchmarkParseBasicStringsEasy/21
125,78,30790379.0,2s,1,1,3,BenchmarkUnmarshalDataset/config
126,8,290755115.0,2s,1,1,3,BenchmarkUnmarshalDataset/canada
127,21,110565842.0,2s,1,1,3,BenchmarkUnmarshalDataset/citm_catalog
128,56,43624183.0,2s,1,1,3,BenchmarkUnmarshalDataset/twitter
129,18,146213611.0,2s,1,1,3,BenchmarkUnmarshalDataset/code
130,4197,646152.0,2s,1,1,3,BenchmarkUnmarshalDataset/example
131,2520133,942.0,2s,1,1,3,BenchmarkUnmarshal/SimpleDocument/struct
132,667570,3410.0,2s,1,1,3,BenchmarkUnmarshal/SimpleDocument/map
133,15616,149629.0,2s,1,1,3,BenchmarkUnmarshal/ReferenceFile/struct
134,23372,102101.0,2s,1,1,3,BenchmarkUnmarshal/ReferenceFile/map
135,137372,18436.0,2s,1,1,3,BenchmarkUnmarshal/HugoFrontMatter
136,4150936,575.4,2s,1,1,3,BenchmarkMarshal/SimpleDocument/struct
137,1000000,2376.0,2s,1,1,3,BenchmarkMarshal/SimpleDocument/map
138,17817,132497.0,2s,1,1,3,BenchmarkMarshal/ReferenceFile/struct
139,33535,72455.0,2s,1,1,3,BenchmarkMarshal/ReferenceFile/map
140,183732,12991.0,2s,1,1,3,BenchmarkMarshal/HugoFrontMatter
141,698,3434791.0,2s,1,1,3,BenchmarkScanComments/1MValid
142,49744458,46.54,2s,1,1,3,BenchmarkScanComments/10ValidUtf8
143,858453,2785.0,2s,1,1,3,BenchmarkScanComments/1kValidUtf8
144,840,2853571.0,2s,1,1,3,BenchmarkScanComments/1MValidUtf8
145,61129872,39.16,2s,1,1,3,BenchmarkScanComments/10Valid
146,713203,3357.0,2s,1,1,3,BenchmarkScanComments/1kValid
147,841,2869132.0,2s,1,1,3,BenchmarkParseLiteralStringValid/1MValidUtf8
148,61543461,38.89,2s,1,1,3,BenchmarkParseLiteralStringValid/10Valid
149,363572,6557.0,2s,1,1,3,BenchmarkParseLiteralStringValid/1kValid
150,358,6750489.0,2s,1,1,3,BenchmarkParseLiteralStringValid/1MValid
151,88068918,25.5,2s,1,1,3,BenchmarkParseLiteralStringValid/10ValidUtf8
152,459266,5223.0,2s,1,1,3,BenchmarkParseLiteralStringValid/1kValidUtf8
153,13862329,172.8,2s,1,1,3,BenchmarkParseBasicStringWithUnicode/4
154,7708035,305.4,2s,1,1,3,BenchmarkParseBasicStringWithUnicode/8
155,213633498,11.29,2s,1,1,3,BenchmarkParseBasicStringsEasy/1
156,75319712,31.68,2s,1,1,3,BenchmarkParseBasicStringsEasy/4
157,56395216,43.3,2s,1,1,3,BenchmarkParseBasicStringsEasy/8
158,64370083,37.05,2s,1,1,3,BenchmarkParseBasicStringsEasy/16
159,48333681,50.65,2s,1,1,3,BenchmarkParseBasicStringsEasy/21
160,74,30912976.0,2s,1,1,3,BenchmarkUnmarshalDataset/config
161,15,154491151.0,2s,1,1,3,BenchmarkUnmarshalDataset/canada
162,20,108750409.0,2s,1,1,3,BenchmarkUnmarshalDataset/citm_catalog
163,128,19445086.0,2s,1,1,3,BenchmarkUnmarshalDataset/twitter
164,8,302912367.0,2s,1,1,3,BenchmarkUnmarshalDataset/code
165,4083,603293.0,2s,1,1,3,BenchmarkUnmarshalDataset/example
166,901072,2542.0,2s,1,1,3,BenchmarkUnmarshal/SimpleDocument/struct
167,1938123,1233.0,2s,1,1,3,BenchmarkUnmarshal/SimpleDocument/map
168,15565,150914.0,2s,1,1,3,BenchmarkUnmarshal/ReferenceFile/struct
169,10000,241826.0,2s,1,1,3,BenchmarkUnmarshal/ReferenceFile/map
170,60394,42152.0,2s,1,1,3,BenchmarkUnmarshal/HugoFrontMatter
171,4144999,564.7,2s,1,1,3,BenchmarkMarshal/SimpleDocument/struct
172,2697339,845.3,2s,1,1,3,BenchmarkMarshal/SimpleDocument/map
173,17970,131982.0,2s,1,1,3,BenchmarkMarshal/ReferenceFile/struct
174,31436,70044.0,2s,1,1,3,BenchmarkMarshal/ReferenceFile/map
175,188938,12751.0,2s,1,1,3,BenchmarkMarshal/HugoFrontMatter
176,360,6674676.0,2s,1,1,3,BenchmarkScanComments/1MValid
177,96000567,24.88,2s,1,1,3,BenchmarkScanComments/10ValidUtf8
178,468508,5179.0,2s,1,1,3,BenchmarkScanComments/1kValidUtf8
179,454,5253969.0,2s,1,1,3,BenchmarkScanComments/1MValidUtf8
180,61195428,39.18,2s,1,1,3,BenchmarkScanComments/10Valid
181,712656,3358.0,2s,1,1,3,BenchmarkScanComments/1kValid
182,836,2852999.0,2s,1,1,3,BenchmarkParseLiteralStringValid/1MValidUtf8
183,59077088,38.93,2s,1,1,3,BenchmarkParseLiteralStringValid/10Valid
184,712237,3360.0,2s,1,1,3,BenchmarkParseLiteralStringValid/1kValid
185,697,3445785.0,2s,1,1,3,BenchmarkParseLiteralStringValid/1MValid
186,93845138,25.49,2s,1,1,3,BenchmarkParseLiteralStringValid/10ValidUtf8
187,462289,5218.0,2s,1,1,3,BenchmarkParseLiteralStringValid/1kValidUtf8
188,13541546,174.3,2s,1,1,3,BenchmarkParseBasicStringWithUnicode/4
189,3302096,745.9,2s,1,1,3,BenchmarkParseBasicStringWithUnicode/8
190,213071215,11.27,2s,1,1,3,BenchmarkParseBasicStringsEasy/1
191,143465540,16.54,2s,1,1,3,BenchmarkParseBasicStringsEasy/4
192,97177122,23.06,2s,1,1,3,BenchmarkParseBasicStringsEasy/8
193,64264990,37.03,2s,1,1,3,BenchmarkParseBasicStringsEasy/16
194,26870532,88.21,2s,1,1,3,BenchmarkParseBasicStringsEasy/21
195,36,66863657.0,2s,1,1,3,BenchmarkUnmarshalDataset/config
196,14,149535759.0,2s,1,1,3,BenchmarkUnmarshalDataset/canada
197,43,52209989.0,2s,1,1,3,BenchmarkUnmarshalDataset/citm_catalog
198,55,43156657.0,2s,1,1,3,BenchmarkUnmarshalDataset/twitter
199,7,358451868.0,2s,1,1,3,BenchmarkUnmarshalDataset/code
200,8257,243335.0,2s,1,1,3,BenchmarkUnmarshalDataset/example
201,2368704,941.6,2s,1,1,3,BenchmarkUnmarshal/SimpleDocument/struct
202,1811836,1261.0,2s,1,1,3,BenchmarkUnmarshal/SimpleDocument/map
203,34866,68728.0,2s,1,1,3,BenchmarkUnmarshal/ReferenceFile/struct
204,10000,231524.0,2s,1,1,3,BenchmarkUnmarshal/ReferenceFile/map
205,59682,40784.0,2s,1,1,3,BenchmarkUnmarshal/HugoFrontMatter
206,4179098,574.1,2s,1,1,3,BenchmarkMarshal/SimpleDocument/struct
207,2770683,862.9,2s,1,1,3,BenchmarkMarshal/SimpleDocument/map
208,16795,136601.0,2s,1,1,3,BenchmarkMarshal/ReferenceFile/struct
209,13893,171859.0,2s,1,1,3,BenchmarkMarshal/ReferenceFile/map
210,186003,13190.0,2s,1,1,3,BenchmarkMarshal/HugoFrontMatter
211,1042,3438007.0,3s,1,1,3,BenchmarkScanComments/1MValid
212,75289492,47.83,3s,1,1,3,BenchmarkScanComments/10ValidUtf8
213,1294389,2782.0,3s,1,1,3,BenchmarkScanComments/1kValidUtf8
214,682,5245999.0,3s,1,1,3,BenchmarkScanComments/1MValidUtf8
215,47361064,76.25,3s,1,1,3,BenchmarkScanComments/10Valid
216,553948,6518.0,3s,1,1,3,BenchmarkScanComments/1kValid
217,673,5337643.0,3s,1,1,3,BenchmarkParseLiteralStringValid/1MValidUtf8
218,92284312,38.93,3s,1,1,3,BenchmarkParseLiteralStringValid/10Valid
219,548730,6585.0,3s,1,1,3,BenchmarkParseLiteralStringValid/1kValid
220,535,6721023.0,3s,1,1,3,BenchmarkParseLiteralStringValid/1MValid
221,141092587,25.53,3s,1,1,3,BenchmarkParseLiteralStringValid/10ValidUtf8
222,1296580,2778.0,3s,1,1,3,BenchmarkParseLiteralStringValid/1kValidUtf8
223,7453632,481.4,3s,1,1,3,BenchmarkParseBasicStringWithUnicode/4
224,11679975,308.2,3s,1,1,3,BenchmarkParseBasicStringWithUnicode/8
225,168789765,21.32,3s,1,1,3,BenchmarkParseBasicStringsEasy/1
226,100000000,31.62,3s,1,1,3,BenchmarkParseBasicStringsEasy/4
227,155265284,23.03,3s,1,1,3,BenchmarkParseBasicStringsEasy/8
228,54689164,69.81,3s,1,1,3,BenchmarkParseBasicStringsEasy/16
229,71423644,51.14,3s,1,1,3,BenchmarkParseBasicStringsEasy/21
230,100,31908762.0,3s,1,1,3,BenchmarkUnmarshalDataset/config
231,22,149013623.0,3s,1,1,3,BenchmarkUnmarshalDataset/canada
232,63,52972553.0,3s,1,1,3,BenchmarkUnmarshalDataset/citm_catalog
233,177,20253284.0,3s,1,1,3,BenchmarkUnmarshalDataset/twitter
234,26,134126499.0,3s,1,1,3,BenchmarkUnmarshalDataset/code
235,14655,241339.0,3s,1,1,3,BenchmarkUnmarshalDataset/example
236,3745354,960.0,3s,1,1,3,BenchmarkUnmarshal/SimpleDocument/struct
237,981804,3479.0,3s,1,1,3,BenchmarkUnmarshal/SimpleDocument/map
238,51813,69286.0,3s,1,1,3,BenchmarkUnmarshal/ReferenceFile/struct
239,34971,103483.0,3s,1,1,3,BenchmarkUnmarshal/ReferenceFile/map
240,205206,17241.0,3s,1,1,3,BenchmarkUnmarshal/HugoFrontMatter
241,6254492,576.9,3s,1,1,3,BenchmarkMarshal/SimpleDocument/struct
242,4087863,873.3,3s,1,1,3,BenchmarkMarshal/SimpleDocument/map
243,64441,54720.0,3s,1,1,3,BenchmarkMarshal/ReferenceFile/struct
244,48924,72363.0,3s,1,1,3,BenchmarkMarshal/ReferenceFile/map
245,277359,13165.0,3s,1,1,3,BenchmarkMarshal/HugoFrontMatter
246,1243,2906121.0,3s,1,1,3,BenchmarkScanComments/1MValid
247,165766496,21.72,3s,1,1,3,BenchmarkScanComments/10ValidUtf8
248,1525488,2357.0,3s,1,1,3,BenchmarkScanComments/1kValidUtf8
249,1524,2364303.0,3s,1,1,3,BenchmarkScanComments/1MValidUtf8
250,100000000,33.14,3s,1,1,3,BenchmarkScanComments/10Valid
251,506362,7077.0,3s,1,1,3,BenchmarkScanComments/1kValid
252,1441,2496938.0,3s,1,1,3,BenchmarkParseLiteralStringValid/1MValidUtf8
253,99549537,36.09,3s,1,1,3,BenchmarkParseLiteralStringValid/10Valid
254,1000000,3155.0,3s,1,1,3,BenchmarkParseLiteralStringValid/1kValid
255,493,7276155.0,3s,1,1,3,BenchmarkParseLiteralStringValid/1MValid
256,160680004,22.37,3s,1,1,3,BenchmarkParseLiteralStringValid/10ValidUtf8
257,654541,5524.0,3s,1,1,3,BenchmarkParseLiteralStringValid/1kValidUtf8
258,23655855,153.8,3s,1,1,3,BenchmarkParseBasicStringWithUnicode/4
259,14479492,248.4,3s,1,1,3,BenchmarkParseBasicStringWithUnicode/8
260,199948981,17.64,3s,1,1,3,BenchmarkParseBasicStringsEasy/1
261,98668624,35.6,3s,1,1,3,BenchmarkParseBasicStringsEasy/4
262,174518802,20.6,3s,1,1,3,BenchmarkParseBasicStringsEasy/8
263,100000000,34.55,3s,1,1,3,BenchmarkParseBasicStringsEasy/16
264,80552530,44.4,3s,1,1,3,BenchmarkParseBasicStringsEasy/21
265,135,26439268.0,3s,1,1,3,BenchmarkUnmarshalDataset/config
266,27,127683565.0,3s,1,1,3,BenchmarkUnmarshalDataset/canada
267,37,93129010.0,3s,1,1,3,BenchmarkUnmarshalDataset/citm_catalog
268,218,16265045.0,3s,1,1,3,BenchmarkUnmarshalDataset/twitter
269,31,114281422.0,3s,1,1,3,BenchmarkUnmarshalDataset/code
270,18952,190818.0,3s,1,1,3,BenchmarkUnmarshalDataset/example
271,4858350,747.0,3s,1,1,3,BenchmarkUnmarshal/SimpleDocument/struct
272,3251444,1032.0,3s,1,1,3,BenchmarkUnmarshal/SimpleDocument/map
273,63697,56679.0,3s,1,1,3,BenchmarkUnmarshal/ReferenceFile/struct
274,42456,85344.0,3s,1,1,3,BenchmarkUnmarshal/ReferenceFile/map
275,245287,14618.0,3s,1,1,3,BenchmarkUnmarshal/HugoFrontMatter
276,2905208,1231.0,3s,1,1,3,BenchmarkMarshal/SimpleDocument/struct
277,1969857,1857.0,3s,1,1,3,BenchmarkMarshal/SimpleDocument/map
278,85059,43131.0,3s,1,1,3,BenchmarkMarshal/ReferenceFile/struct
279,61672,57870.0,3s,1,1,3,BenchmarkMarshal/ReferenceFile/map
280,347580,10378.0,3s,1,1,3,BenchmarkMarshal/HugoFrontMatter
281,1045,3440238.0,3s,1,1,3,BenchmarkScanComments/1MValid
282,144796665,24.85,3s,1,1,3,BenchmarkScanComments/10ValidUtf8
283,697152,5142.0,3s,1,1,3,BenchmarkScanComments/1kValidUtf8
284,685,5242578.0,3s,1,1,3,BenchmarkScanComments/1MValidUtf8
285,91638960,39.19,3s,1,1,3,BenchmarkScanComments/10Valid
286,553875,6508.0,3s,1,1,3,BenchmarkScanComments/1kValid
287,676,5313078.0,3s,1,1,3,BenchmarkParseLiteralStringValid/1MValidUtf8
288,92077686,39.12,3s,1,1,3,BenchmarkParseLiteralStringValid/10Valid
289,1000000,3360.0,3s,1,1,3,BenchmarkParseLiteralStringValid/1kValid
290,1044,3442368.0,3s,1,1,3,BenchmarkParseLiteralStringValid/1MValid
291,141205040,25.48,3s,1,1,3,BenchmarkParseLiteralStringValid/10ValidUtf8
292,1296866,2774.0,3s,1,1,3,BenchmarkParseLiteralStringValid/1kValidUtf8
293,7562228,484.3,3s,1,1,3,BenchmarkParseBasicStringWithUnicode/4
294,11760555,304.7,3s,1,1,3,BenchmarkParseBasicStringWithUnicode/8
295,319808858,11.23,3s,1,1,3,BenchmarkParseBasicStringsEasy/1
296,217761783,16.48,3s,1,1,3,BenchmarkParseBasicStringsEasy/4
297,81626000,43.49,3s,1,1,3,BenchmarkParseBasicStringsEasy/8
298,96591067,37.08,3s,1,1,3,BenchmarkParseBasicStringsEasy/16
299,71682102,51.25,3s,1,1,3,BenchmarkParseBasicStringsEasy/21
300,100,30528509.0,3s,1,1,3,BenchmarkUnmarshalDataset/config
301,12,298693773.0,3s,1,1,3,BenchmarkUnmarshalDataset/canada
302,66,52652003.0,3s,1,1,3,BenchmarkUnmarshalDataset/citm_catalog
303,196,19233457.0,3s,1,1,3,BenchmarkUnmarshalDataset/twitter
304,26,130585430.0,3s,1,1,3,BenchmarkUnmarshalDataset/code
305,15104,232494.0,3s,1,1,3,BenchmarkUnmarshalDataset/example
306,1407325,2516.0,3s,1,1,3,BenchmarkUnmarshal/SimpleDocument/struct
307,960128,3348.0,3s,1,1,3,BenchmarkUnmarshal/SimpleDocument/map
308,23800,153008.0,3s,1,1,3,BenchmarkUnmarshal/ReferenceFile/struct
309,35084,101944.0,3s,1,1,3,BenchmarkUnmarshal/ReferenceFile/map
310,206926,17100.0,3s,1,1,3,BenchmarkUnmarshal/HugoFrontMatter
311,6379705,572.6,3s,1,1,3,BenchmarkMarshal/SimpleDocument/struct
312,3975094,852.9,3s,1,1,3,BenchmarkMarshal/SimpleDocument/map
313,67575,52861.0,3s,1,1,3,BenchmarkMarshal/ReferenceFile/struct
314,50955,71065.0,3s,1,1,3,BenchmarkMarshal/ReferenceFile/map
315,281833,12636.0,3s,1,1,3,BenchmarkMarshal/HugoFrontMatter
316,1394,3438468.0,4s,1,1,3,BenchmarkScanComments/1MValid
317,100000000,47.8,4s,1,1,3,BenchmarkScanComments/10ValidUtf8
318,1725354,2781.0,4s,1,1,3,BenchmarkScanComments/1kValidUtf8
319,913,5220458.0,4s,1,1,3,BenchmarkScanComments/1MValidUtf8
320,122479599,39.21,4s,1,1,3,BenchmarkScanComments/10Valid
321,737295,6468.0,4s,1,1,3,BenchmarkScanComments/1kValid
322,897,5309797.0,4s,1,1,3,BenchmarkParseLiteralStringValid/1MValidUtf8
323,123251306,38.96,4s,1,1,3,BenchmarkParseLiteralStringValid/10Valid
324,1420659,3359.0,4s,1,1,3,BenchmarkParseLiteralStringValid/1kValid
325,1392,3440389.0,4s,1,1,3,BenchmarkParseLiteralStringValid/1MValid
326,188182916,25.5,4s,1,1,3,BenchmarkParseLiteralStringValid/10ValidUtf8
327,1719050,2792.0,4s,1,1,3,BenchmarkParseLiteralStringValid/1kValidUtf8
328,27395414,174.4,4s,1,1,3,BenchmarkParseBasicStringWithUnicode/4
329,6516229,744.7,4s,1,1,3,BenchmarkParseBasicStringWithUnicode/8
330,225884929,21.3,4s,1,1,3,BenchmarkParseBasicStringsEasy/1
331,153407078,31.44,4s,1,1,3,BenchmarkParseBasicStringsEasy/4
332,208683951,23.26,4s,1,1,3,BenchmarkParseBasicStringsEasy/8
333,129643267,36.97,4s,1,1,3,BenchmarkParseBasicStringsEasy/16
334,94201724,51.08,4s,1,1,3,BenchmarkParseBasicStringsEasy/21
335,146,30825876.0,4s,1,1,3,BenchmarkUnmarshalDataset/config
336,30,147747203.0,4s,1,1,3,BenchmarkUnmarshalDataset/canada
337,86,55432201.0,4s,1,1,3,BenchmarkUnmarshalDataset/citm_catalog
338,237,19897865.0,4s,1,1,3,BenchmarkUnmarshalDataset/twitter
339,36,132889169.0,4s,1,1,3,BenchmarkUnmarshalDataset/code
340,8292,616145.0,4s,1,1,3,BenchmarkUnmarshalDataset/example
341,4987104,925.2,4s,1,1,3,BenchmarkUnmarshal/SimpleDocument/struct
342,3452596,1262.0,4s,1,1,3,BenchmarkUnmarshal/SimpleDocument/map
343,69630,68594.0,4s,1,1,3,BenchmarkUnmarshal/ReferenceFile/struct
344,46304,101199.0,4s,1,1,3,BenchmarkUnmarshal/ReferenceFile/map
345,277569,17636.0,4s,1,1,3,BenchmarkUnmarshal/HugoFrontMatter
346,3370009,1413.0,4s,1,1,3,BenchmarkMarshal/SimpleDocument/struct
347,5072710,874.9,4s,1,1,3,BenchmarkMarshal/SimpleDocument/map
