Project,Method,Max Time in s,Max Time in h,Min Time in s,Min Time in h,Time Saved,Time Saved %,Fraction of leq 0.01 change,Fraction of leq 0.03 change,CI Lower Dev,CI Upper Dev
laaber_jmh-jdk-microbenchmarks,cv__mean__ci_bootstrap_mean_p,345500,95.97222222222221,113271,31.464166666666664,232229,0.6721534008683068,0.6555716353111433,0.8357452966714906,0.770732455052798,0.5923860367147061
laaber_jmh-jdk-microbenchmarks,cv__median__ci_bootstrap_median_p,345500,95.97222222222221,113271,31.464166666666664,232229,0.6721534008683068,0.7568740955137482,0.9088277858176556,0.5006091803953038,0.4995214087008829
laaber_jmh-jdk-microbenchmarks,rciw_mean_p__mean__ci_bootstrap_mean_p,345500,95.97222222222221,143290,39.80277777777778,202210,0.5852677279305355,0.7604920405209841,0.8972503617945007,0.7701926525908002,0.5985814416339549
laaber_jmh-jdk-microbenchmarks,rciw_mean_t__mean__ci_bootstrap_mean_t,345500,95.97222222222221,189284,52.57888888888888,156216,0.4521447178002894,0.8632416787264834,0.9406657018813314,0.3985530199795173,0.608941793926865
laaber_jmh-jdk-microbenchmarks,rciw_median_p__median__ci_bootstrap_median_p,345500,95.97222222222221,143638,39.89944444444445,201862,0.584260492040521,0.8306801736613604,0.9319826338639653,0.5006091803953038,0.499521678307488
laaber_jmh-jdk-microbenchmarks,rmad__mean__ci_bootstrap_mean_p,345500,95.97222222222221,20972,5.825555555555556,324528,0.9392995658465991,0.4667149059334298,0.7301013024602026,30.9122119956634,0.6222350856596423
laaber_jmh-jdk-microbenchmarks,rmad__median__ci_bootstrap_median_p,345500,95.97222222222221,20972,5.825555555555556,324528,0.9392995658465991,0.6128798842257598,0.8379160636758322,257.0123148601677,0.556043334323157
