Project,Method,Max Time in s,Max Time in h,Min Time in s,Min Time in h,Time Saved,Time Saved %,Fraction of leq 0.01 change,Fraction of leq 0.03 change,CI Lower Dev,CI Upper Dev
laaber_byte-buddy,cv__mean__ci_bootstrap_mean_p,9750,2.7083333333333335,7033,1.9536111111111112,2717,0.2786666666666667,0.7692307692307693,0.8205128205128205,0.1203133212592385,0.1300807666919097
laaber_byte-buddy,cv__median__ci_bootstrap_median_p,9750,2.7083333333333335,7033,1.9536111111111112,2717,0.2786666666666667,0.8717948717948718,0.8974358974358975,0.1680239040359745,0.1657013299285476
laaber_byte-buddy,rciw_mean_p__mean__ci_bootstrap_mean_p,9750,2.7083333333333335,8379,2.3275,1371,0.14061538461538461,0.9230769230769231,0.9487179487179487,0.1096598461933568,0.0838940486656347
laaber_byte-buddy,rciw_mean_t__mean__ci_bootstrap_mean_t,9750,2.7083333333333335,8956,2.487777777777778,794,0.08143589743589744,1.0,1.0,0.0050603903695218,0.0106726936159097
laaber_byte-buddy,rciw_median_p__median__ci_bootstrap_median_p,9750,2.7083333333333335,8382,2.328333333333333,1368,0.1403076923076923,0.9743589743589743,0.9743589743589743,0.1143017329096733,0.0260855791734977
laaber_byte-buddy,rmad__mean__ci_bootstrap_mean_p,9750,2.7083333333333335,1871,0.5197222222222222,7879,0.8081025641025641,0.38461538461538464,0.5641025641025641,0.8506425756022762,0.1570507969280017
laaber_byte-buddy,rmad__median__ci_bootstrap_median_p,9750,2.7083333333333335,1871,0.5197222222222222,7879,0.8081025641025641,0.5641025641025641,0.717948717948718,1.0879308813414017,0.1390353318634369
