Project,Method,Max Time in s,Max Time in h,Min Time in s,Min Time in h,Time Saved,Time Saved %,Fraction of leq 0.01 change,Fraction of leq 0.03 change,Fraction of leq 0.05 change,Fraction of leq 0.1 change,CI Lower Dev,CI Upper Dev
laaber_log4j2,cv__mean__ci_bootstrap_mean_p,251000,69.72222222222221,233183,64.77305555555556,17817,0.07098406374501992,0.9302788844621513,0.9322709163346613,0.9322709163346613,0.9362549800796812,20.88653368975614,40.55883782054818
laaber_log4j2,cv__median__ci_bootstrap_median_p,251000,69.72222222222221,233183,64.77305555555556,17817,0.07098406374501992,0.9282868525896414,0.9322709163346613,0.9322709163346613,0.9362549800796812,43.98706231867576,43.54106454669534
laaber_log4j2,rciw_mean_p__mean__ci_bootstrap_mean_p,251000,69.72222222222221,241484,67.07888888888888,9516,0.03791235059760956,0.9661354581673307,0.9780876494023905,0.9820717131474104,0.9840637450199203,0.9667885235601298,0.994020123150794
laaber_log4j2,rciw_mean_t__mean__ci_bootstrap_mean_t,251000,69.72222222222221,247311,68.6975,3689,0.014697211155378486,0.9880478087649402,0.99800796812749,0.99800796812749,1.0,0.0796692789598672,0.0815299726433592
laaber_log4j2,rciw_median_p__median__ci_bootstrap_median_p,251000,69.72222222222221,241649,67.12472222222222,9351,0.037254980079681276,0.9681274900398407,0.9780876494023905,0.9820717131474104,0.9840637450199203,1.025718953496728,1.026524522120779
laaber_log4j2,rmad__mean__ci_bootstrap_mean_p,251000,69.72222222222221,80087,22.246388888888887,170913,0.6809282868525897,0.33067729083665337,0.3844621513944223,0.4302788844621514,0.5239043824701195,21.210837273832063,40.55883782054818
laaber_log4j2,rmad__median__ci_bootstrap_median_p,251000,69.72222222222221,80087,22.246388888888887,170913,0.6809282868525897,0.41832669322709165,0.5418326693227091,0.5956175298804781,0.649402390438247,44.069331834414186,43.54106454669534
