,Mean (CV),Median (CV),Mean (RCIW_1),Mean (RCIW_2),Median (RCIW_3),Mean (RMAD),Median (RMAD)
Mean (CV),0.0,0.013848986524023428,0.0112061713306138,0.013102966619577466,0.025904350724591674,-0.0618998111141093,-0.032467738607323694
Median (CV),-0.013848986524023428,0.0,-0.0027777336867668766,-0.0008253837240678719,0.01202361867271948,-0.07441151727750353,-0.04513023602799956
Mean (RCIW_1),-0.0112061713306138,0.0027777336867668766,0.0,0.0019444135807368138,0.014912461706957033,-0.07355438802558689,-0.043824701195219126
Mean (RCIW_2),-0.013102966619577466,0.0008253837240678719,-0.0019444135807368138,0.0,0.012920429834447073,-0.07543927874160727,-0.04564213266456088
Median (RCIW_3),-0.025904350724591674,-0.01202361867271948,-0.014912461706957033,-0.012920429834447073,0.0,-0.08692719163187886,-0.057451469024301205
Mean (RMAD),0.0618998111141093,0.07441151727750353,0.07355438802558689,0.07543927874160727,0.08692719163187886,0.0,0.02883287566864018
Median (RMAD),0.032467738607323694,0.04513023602799956,0.043824701195219126,0.04564213266456088,0.057451469024301205,-0.02883287566864018,0.0
