,Mean (CV),Median (CV),Mean (RCIW_1),Mean (RCIW_2),Median (RCIW_3),Mean (RMAD),Median (RMAD)
Mean (CV),0.0,0.0023758436100943655,-0.0011879218050471828,-0.005724298198071112,0.0015888454142506069,-0.00023015984972789166,0.0029549554900548673
Median (CV),-0.0023758436100943655,0.0,-0.0034895203023260993,-0.008189235943544017,-0.0007647246619991239,-0.002405541655220545,0.0010468560906978298
Mean (RCIW_1),0.0011879218050471828,0.0034895203023260993,0.0,-0.00417257534022823,0.002969804512617957,0.0008018472184068483,0.004038934137160421
Mean (RCIW_2),0.005724298198071112,0.008189235943544017,0.00417257534022823,0.0,0.007298294589758629,0.005323374588867688,0.008887140004009236
Median (RCIW_3),-0.0015888454142506069,0.0007647246619991239,-0.002969804512617957,-0.007298294589758629,0.0,-0.0016036944368136967,0.0018412787978231333
Mean (RMAD),0.00023015984972789166,0.002405541655220545,-0.0008018472184068483,-0.005323374588867688,0.0016036944368136967,0.0,0.0035340673700153687
Median (RMAD),-0.0029549554900548673,-0.0010468560906978298,-0.004038934137160421,-0.008887140004009236,-0.0018412787978231333,-0.0035340673700153687,0.0
