,Mean (CV),Median (CV),Mean (RCIW_1),Mean (RCIW_2),Median (RCIW_3),Mean (RMAD),Median (RMAD)
Mean (CV),0.0,-0.08883427748368464,-0.04760596633726585,-0.11849520005345648,-0.12372948050694563,0.02739644662890065,-0.04167378182331148
Median (CV),0.08883427748368464,0.0,0.03917172152143085,-0.02259278782974111,-0.03704088678362747,0.11194678110313389,0.04777673009674138
Mean (RCIW_1),0.04760596633726585,-0.03917172152143085,0.0,-0.06160117010297797,-0.0736140293565176,0.0671621290528551,0.0030811721818411303
Mean (RCIW_2),0.11849520005345648,0.02259278782974111,0.06160117010297797,0.0,-0.02011300106170511,0.14712411555509358,0.07530681792870984
Median (RCIW_3),0.12372948050694563,0.03704088678362747,0.0736140293565176,0.02011300106170511,0.0,0.1416374017180319,0.08103111612678096
Mean (RMAD),-0.02739644662890065,-0.11194678110313389,-0.0671621290528551,-0.14712411555509358,-0.1416374017180319,0.0,-0.06543221792425513
Median (RMAD),0.04167378182331148,-0.04777673009674138,-0.0030811721818411303,-0.07530681792870984,-0.08103111612678096,0.06543221792425513,0.0
