,Mean (CV),Median (CV),Mean (RCIW_1),Mean (RCIW_2),Median (RCIW_3),Mean (RMAD),Median (RMAD)
Mean (CV),0.0,-0.1710138394704053,-0.04863285035013295,-0.1325803161311448,-0.17464244035407564,-0.0211604597321287,-0.11675128137056988
Median (CV),0.1710138394704053,0.0,0.13268905873254727,0.056049824766461594,0.003936603670882923,0.12181419109173319,0.03985568216542362
Mean (RCIW_1),0.04863285035013295,-0.13268905873254727,0.0,-0.08907416306165705,-0.1366250549028637,0.022709586176689108,-0.07388847140099958
Mean (RCIW_2),0.1325803161311448,-0.056049824766461594,0.08907416306165705,0.0,-0.05618347489109034,0.09149566031970324,0.0003906228642558209
Median (RCIW_3),0.17464244035407564,-0.003936603670882923,0.1366250549028637,0.05618347489109034,0.0,0.1228117070219168,0.04038056265487468
Mean (RMAD),0.0211604597321287,-0.12181419109173319,-0.022709586176689108,-0.09149566031970324,-0.1228117070219168,0.0,-0.08397055080253862
Median (RMAD),0.11675128137056988,-0.03985568216542362,0.07388847140099958,-0.0003906228642558209,-0.04038056265487468,0.08397055080253862,0.0
