,Mean (CV),Median (CV),Mean (RCIW_1),Mean (RCIW_2),Median (RCIW_3),Mean (RMAD),Median (RMAD)
Mean (CV),0.0,0.0007472256967879623,-0.0003268353047739217,-0.0008438182868605525,0.000805545751171413,-0.0004070253795511664,0.0008778383185842321
Median (CV),-0.0007472256967879623,0.0,-0.0010679859958969411,-0.0015284714252996041,8.322757760971613e-05,-0.0011007910264876322,0.00016038014955448946
Mean (RCIW_1),0.0003268353047739217,0.0010679859958969411,0.0,-0.00048296295036295123,0.0012101411284566022,-4.617004305356515e-05,0.0012544886698106846
Mean (RCIW_2),0.0008438182868605525,0.0015284714252996041,0.00048296295036295123,0.0,0.001665766553327311,0.00046170043053565146,0.0017429191252720843
Median (RCIW_3),-0.000805545751171413,-8.322757760971613e-05,-0.0012101411284566022,-0.001665766553327311,0.0,-0.0012040661227916596,9.47700883731074e-05
Mean (RMAD),0.0004070253795511664,0.0011007910264876322,4.617004305356515e-05,-0.00046170043053565146,0.0012040661227916596,0.0,0.001255096170377179
Median (RMAD),-0.0008778383185842321,-0.00016038014955448946,-0.0012544886698106846,-0.0017429191252720843,-9.47700883731074e-05,-0.001255096170377179,0.0
