,Mean (CV),Median (CV),Mean (RCIW_1),Mean (RCIW_2),Median (RCIW_3),Mean (RMAD),Median (RMAD)
Mean (CV),0.0,-0.001040582726326743,0.001040582726326743,-0.030176899063475548,0.06347554630593132,-0.7679500520291364,-0.45681581685744016
Median (CV),0.001040582726326743,0.0,0.001040582726326743,-0.030176899063475548,0.06347554630593132,-0.7648283038501561,-0.4557752341311134
Mean (RCIW_1),-0.001040582726326743,-0.001040582726326743,0.0,-0.02809573361082206,0.05723204994797086,-0.8022892819979188,-0.4797086368366285
Mean (RCIW_2),0.030176899063475548,0.030176899063475548,0.02809573361082206,0.0,0.09053069719042664,-0.7981269510926119,-0.4755463059313215
Median (RCIW_3),-0.06347554630593132,-0.06347554630593132,-0.05723204994797086,-0.09053069719042664,0.0,-0.8106139438085328,-0.4838709677419355
Mean (RMAD),0.7679500520291364,0.7648283038501561,0.8022892819979188,0.7981269510926119,0.8106139438085328,0.0,0.1696149843912591
Median (RMAD),0.45681581685744016,0.4557752341311134,0.4797086368366285,0.4755463059313215,0.4838709677419355,-0.1696149843912591,0.0
